 id,prompt,answer,family,rule_name,source,cot,has_cot
synthetic_v3_equ_001467,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
\})@~ = /-|$~
~{_ = ~{}
(+?>$' = \'"">#+
\%)| = /_|;
Now, determine the result for: _)|",}|;,equation_symbol_transformation,symbol_substitution,synthetic_v3,"Each symbol is replaced one-for-one by a fixed symbol (a substitution cipher). Read off the replacement for every symbol in the query from the examples: '_' appears in '~{_' = '~{}' at position 3, so '_' -> '}'. ')' appears in '\})@~' = '/-|$~' at position 3, so ')' -> '|'. '|' appears in '\%)|' = '/_|;' at position 4, so '|' -> ';'. Apply this to the query '_)|' symbol by symbol to get '}|;'.",true
synthetic_v3_gra_001467,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 4.31s, distance = 154.46 m
For t = 3.1s, distance = 79.91 m
For t = 1.41s, distance = 16.53 m
For t = 1.48s, distance = 18.21 m
For t = 3.72s, distance = 115.07 m
For t = 1.44s, distance = 17.24 m
For t = 2.72s, distance = 61.52 m
For t = 1.32s, distance = 14.49 m
Now, determine the falling distance for t = 3.7s given d = 0.5*g*t^2.",113.83,gravity_formula,gravity_constant,synthetic_v3,"The rule is d = 0.5*g*t^2 with a hidden g. From the example t=4.31s, d=154.46 m: g = 2*154.46/4.31^2 = 16.63. Apply to t=3.7s: d = 0.5*16.63*3.7^2 = 113.83.",true
synthetic_v3_tex_001467,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
agu xbdaumyknd gsaaum lmusaud -> the mysterious hatter creates
agu wmyqga eyjsmh kvuzd -> the bright wizard opens
danhuza emyaud okmuda -> student writes forest
agu xsqylsi rnuuz duud -> the magical queen sees
danhuza lmusaud dulmua -> student creates secret
Now, decrypt the following text: agu eyjsmh emyaud agu xsqylsi dulmua",the wizard writes the magical secret,text_decryption,monoalphabetic_substitution,synthetic_v3,This is a letter-substitution cipher. Recover each ciphertext letter from the examples: 'a' decrypts to 't' (seen in 'agu xbdaumyknd gsaaum lmusaud' -> 'the mysterious hatter creates'). 'g' decrypts to 'h' (seen in 'agu xbdaumyknd gsaaum lmusaud' -> 'the mysterious hatter creates'). 'u' decrypts to 'e' (seen in 'agu xbdaumyknd gsaaum lmusaud' -> 'the mysterious hatter creates'). 'e' decrypts to 'w' (seen in 'agu wmyqga eyjsmh kvuzd' -> 'the bright wizard opens'). 'y' decrypts to 'i' (seen in 'agu xbdaumyknd gsaaum lmusaud' -> 'the mysterious hatter creates'). 'j' decrypts to 'z' (seen in 'agu wmyqga eyjsmh kvuzd' -> 'the bright wizard opens'). 's' decrypts to 'a' (seen in 'agu xbdaumyknd gsaaum lmusaud' -> 'the mysterious hatter creates'). 'm' decrypts to 'r' (seen in 'agu xbdaumyknd gsaaum lmusaud' -> 'the mysterious hatter creates'). 'h' decrypts to 'd' (seen in 'agu wmyqga eyjsmh kvuzd' -> 'the bright wizard opens'). 'd' decrypts to 's' (seen in 'agu xbdaumyknd gsaaum lmusaud' -> 'the mysterious hatter creates'). 'x' decrypts to 'm' (seen in 'agu xbdaumyknd gsaaum lmusaud' -> 'the mysterious hatter creates'). 'q' decrypts to 'g' (seen in 'agu wmyqga eyjsmh kvuzd' -> 'the bright wizard opens'). 'l' decrypts to 'c' (seen in 'agu xbdaumyknd gsaaum lmusaud' -> 'the mysterious hatter creates'). 'i' decrypts to 'l' (seen in 'agu xsqylsi rnuuz duud' -> 'the magical queen sees'). Decrypting 'agu eyjsmh emyaud agu xsqylsi dulmua' letter by letter gives 'the wizard writes the magical secret'.,true
synthetic_v3_bit_001468,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
00010101 -> 10001000
00100001 -> 10100100
11000100 -> 00000011
10001011 -> 11110001
00110101 -> 10001100
00001110 -> 01010000
01010111 -> 11001010
10110010 -> 01101101
11110011 -> 11101111
10101100 -> 00010101
01001001 -> 10110010
10110110 -> 01001101

Now, determine the output for: 01101110",01010110,bit_manipulation,reverse_xor_20,synthetic_v3,"A constant XOR does not fit, so try reversing the bit order before XOR-ing a fixed mask. Reverse the first input: 00010101 -> 10101000. Then 10101000 XOR 10001000 = 00100000, giving mask 00100000. Verify: reverse 00100001 -> 10000100, then XOR 00100000 = 10100100, matching 10100100. The rule is: reverse the bits, then XOR 00100000. Apply to the query: reverse 01101110 -> 01110110, then XOR 00100000 = 01010110.",true
synthetic_v3_equ_001468,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
38""92 = 20
48+49 = 54
53*21 = 03
12+83 = 26
63+58 = 22
71)27 = 2771
70""90 = 60
85)16 = 1685
Now, determine the result for: 87""66",43,equation_symbol_transformation,numeric_operator_rules,synthetic_v3,"Each operator symbol encodes its own two-digit rule. The query uses '""'. From the example '38""92 = 20', the rule for '""' is to add digit-wise mod 10: (a+c)%10 then (b+d)%10: (3+9)%10=2 and (8+2)%10=0, which gives 20 as shown. Apply it to '87""66' with a=8, b=7, c=6, d=6: (8+6)%10=4 and (7+6)%10=3, so the result is '43'.",true
synthetic_v3_gra_001468,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 4.99s, distance = 44.70 m
For t = 1.21s, distance = 2.63 m
For t = 4.20s, distance = 31.66 m
For t = 2.10s, distance = 7.92 m
For t = 5.12s, distance = 47.05 m
Now, determine the falling distance for t = 3.71s given d = 0.5*g*t^2.",24.71,gravity_formula,gravity_constant,synthetic_v3,"The rule is d = 0.5*g*t^2 with a hidden g. From the example t=4.99s, d=44.70 m: g = 2*44.70/4.99^2 = 3.59. Apply to t=3.71s: d = 0.5*3.59*3.71^2 = 24.71.",true
synthetic_v3_tex_001468,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
cuo uarrol xmc rfmsn -> the hidden cat draws
sahmfr xumnon waffvf -> wizard chases mirror
wvbno xumnon qvvi -> mouse chases book
pbool fomrn cuo zverol xmnceo -> queen reads the golden castle
cuo wmzaxme wvbno xumnon -> the magical mouse chases
Now, decrypt the following text: xmc xumnon qvvi",cat chases book,text_decryption,monoalphabetic_substitution,synthetic_v3,This is a letter-substitution cipher. Recover each ciphertext letter from the examples: 'x' decrypts to 'c' (seen in 'cuo uarrol xmc rfmsn' -> 'the hidden cat draws'). 'm' decrypts to 'a' (seen in 'cuo uarrol xmc rfmsn' -> 'the hidden cat draws'). 'c' decrypts to 't' (seen in 'cuo uarrol xmc rfmsn' -> 'the hidden cat draws'). 'u' decrypts to 'h' (seen in 'cuo uarrol xmc rfmsn' -> 'the hidden cat draws'). 'n' decrypts to 's' (seen in 'cuo uarrol xmc rfmsn' -> 'the hidden cat draws'). 'o' decrypts to 'e' (seen in 'cuo uarrol xmc rfmsn' -> 'the hidden cat draws'). 'q' decrypts to 'b' (seen in 'wvbno xumnon qvvi' -> 'mouse chases book'). 'v' decrypts to 'o' (seen in 'sahmfr xumnon waffvf' -> 'wizard chases mirror'). 'i' decrypts to 'k' (seen in 'wvbno xumnon qvvi' -> 'mouse chases book'). Decrypting 'xmc xumnon qvvi' letter by letter gives 'cat chases book'.,true
synthetic_v3_bit_001469,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
01010100 -> 10001110
01001110 -> 10010100
11110011 -> 00101001
00101111 -> 11110101
01000111 -> 10011101
10011000 -> 01000010
11001000 -> 00010010
01000001 -> 10011011
00110000 -> 11101010
01001010 -> 10010000

Now, determine the output for: 00111001",11100011,bit_manipulation,xor_da,synthetic_v3,"Check whether each output is the input XOR a fixed 8-bit mask. From the first example, 01010100 XOR 10001110 = 11011010, so the candidate mask is 11011010. Verify on the next example: 01001110 XOR 11011010 = 10010100, which matches the given output 10010100. The rule is: XOR with 11011010. Apply to the query: 00111001 XOR 11011010 = 11100011.",true
synthetic_v3_equ_001469,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
'~!: = (~'}
`'!< = |('#
>$@_# = {%_`\
/!;\&~ = ;':""/~
Now, determine the result for: <_;",#`:,equation_symbol_transformation,symbol_substitution,synthetic_v3,"Each symbol is replaced one-for-one by a fixed symbol (a substitution cipher). Read off the replacement for every symbol in the query from the examples: '<' appears in '`'!<' = '|('#' at position 4, so '<' -> '#'. '_' appears in '>$@_#' = '{%_`\' at position 4, so '_' -> '`'. ';' appears in '/!;\&~' = ';':""/~' at position 3, so ';' -> ':'. Apply this to the query '<_;' symbol by symbol to get '#`:'.",true
synthetic_v3_gra_001469,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 1.00s, distance = 5.48 m
For t = 4.10s, distance = 92.12 m
For t = 5.31s, distance = 154.51 m
For t = 1.41s, distance = 10.89 m
For t = 3.74s, distance = 76.65 m
For t = 2.98s, distance = 48.66 m
Now, determine the falling distance for t = 4.44s given d = 0.5*g*t^2.",108.03,gravity_formula,gravity_constant,synthetic_v3,"The rule is d = 0.5*g*t^2 with a hidden g. From the example t=1.00s, d=5.48 m: g = 2*5.48/1.00^2 = 10.96. Apply to t=4.44s: d = 0.5*10.96*4.44^2 = 108.03.",true
synthetic_v3_tex_001469,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
ovq vbttqy ibmzft ifboqu -> the hidden wizard writes
szo fqztu wzkkqp -> cat reads valley
ovq efbcvo ebft tbusjwqfu -> the bright bird discovers
ovq cjktqy vzooqf fqztu -> the golden hatter reads
ljhuq ehbktu ejjn -> mouse builds book
Now, decrypt the following text: ibmzft fqztu ovq cjktqy ejjn",wizard reads the golden book,text_decryption,monoalphabetic_substitution,synthetic_v3,This is a letter-substitution cipher. Recover each ciphertext letter from the examples: 'i' decrypts to 'w' (seen in 'ovq vbttqy ibmzft ifboqu' -> 'the hidden wizard writes'). 'b' decrypts to 'i' (seen in 'ovq vbttqy ibmzft ifboqu' -> 'the hidden wizard writes'). 'm' decrypts to 'z' (seen in 'ovq vbttqy ibmzft ifboqu' -> 'the hidden wizard writes'). 'z' decrypts to 'a' (seen in 'ovq vbttqy ibmzft ifboqu' -> 'the hidden wizard writes'). 'f' decrypts to 'r' (seen in 'ovq vbttqy ibmzft ifboqu' -> 'the hidden wizard writes'). 't' decrypts to 'd' (seen in 'ovq vbttqy ibmzft ifboqu' -> 'the hidden wizard writes'). 'q' decrypts to 'e' (seen in 'ovq vbttqy ibmzft ifboqu' -> 'the hidden wizard writes'). 'u' decrypts to 's' (seen in 'ovq vbttqy ibmzft ifboqu' -> 'the hidden wizard writes'). 'o' decrypts to 't' (seen in 'ovq vbttqy ibmzft ifboqu' -> 'the hidden wizard writes'). 'v' decrypts to 'h' (seen in 'ovq vbttqy ibmzft ifboqu' -> 'the hidden wizard writes'). 'c' decrypts to 'g' (seen in 'ovq efbcvo ebft tbusjwqfu' -> 'the bright bird discovers'). 'j' decrypts to 'o' (seen in 'ovq efbcvo ebft tbusjwqfu' -> 'the bright bird discovers'). 'k' decrypts to 'l' (seen in 'szo fqztu wzkkqp' -> 'cat reads valley'). 'y' decrypts to 'n' (seen in 'ovq vbttqy ibmzft ifboqu' -> 'the hidden wizard writes'). 'e' decrypts to 'b' (seen in 'ovq efbcvo ebft tbusjwqfu' -> 'the bright bird discovers'). 'n' decrypts to 'k' (seen in 'ljhuq ehbktu ejjn' -> 'mouse builds book'). Decrypting 'ibmzft fqztu ovq cjktqy ejjn' letter by letter gives 'wizard reads the golden book'.,true
synthetic_v3_bit_001470,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
01101011 -> 10000010
10110000 -> 01011001
11011011 -> 10001111
11101110 -> 00100011
01110110 -> 00111010
01100110 -> 00110010
10000110 -> 00110101
00010011 -> 10011100
00001010 -> 00000100
01111100 -> 01101010
00100111 -> 10110000
00110000 -> 01011000
11010110 -> 00111111

Now, determine the output for: 00000111",10110100,bit_manipulation,reverse_xor_54,synthetic_v3,"A constant XOR does not fit, so try reversing the bit order before XOR-ing a fixed mask. Reverse the first input: 01101011 -> 11010110. Then 11010110 XOR 10000010 = 01010100, giving mask 01010100. Verify: reverse 10110000 -> 00001101, then XOR 01010100 = 01011001, matching 01011001. The rule is: reverse the bits, then XOR 01010100. Apply to the query: reverse 00000111 -> 11100000, then XOR 01010100 = 10110100.",true
synthetic_v3_equ_001470,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
""~(|\> = {<+#'`
^+-?% = |%[~""
\++ = '%%
:'[% = :\/""
/[|;` = (/#-!
Now, determine the result for: \||+:[",'##%:/,equation_symbol_transformation,symbol_substitution,synthetic_v3,"Each symbol is replaced one-for-one by a fixed symbol (a substitution cipher). Read off the replacement for every symbol in the query from the examples: '\' appears in '""~(|\>' = '{<+#'`' at position 5, so '\' -> '''. '|' appears in '""~(|\>' = '{<+#'`' at position 4, so '|' -> '#'. '+' appears in '^+-?%' = '|%[~""' at position 2, so '+' -> '%'. ':' appears in ':'[%' = ':\/""' at position 1, so ':' -> ':'. '[' appears in ':'[%' = ':\/""' at position 3, so '[' -> '/'. Apply this to the query '\||+:[' symbol by symbol to get ''##%:/'.",true
synthetic_v3_gra_001470,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 2.7s, distance = 85.22 m
For t = 2.92s, distance = 99.67 m
For t = 5.6s, distance = 366.60 m
For t = 0.73s, distance = 6.23 m
For t = 5.05s, distance = 298.12 m
For t = 3.11s, distance = 113.07 m
Now, determine the falling distance for t = 1.21s given d = 0.5*g*t^2.",17.12,gravity_formula,gravity_constant,synthetic_v3,"The rule is d = 0.5*g*t^2 with a hidden g. From the example t=2.7s, d=85.22 m: g = 2*85.22/2.7^2 = 23.38. Apply to t=1.21s: d = 0.5*23.38*1.21^2 = 17.12.",true
synthetic_v3_tex_001470,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
pzu wthoud otw ksdoe -> the golden dog finds
yjuud osextluve gsvvtv -> queen discovers mirror
otw euue tluv ottv -> dog sees over door
nsvo ovire wivoud -> bird draws garden
epjoudp rvspue pzu nvswzp giq -> student writes the bright map
Now, decrypt the following text: otw osextluve tluv wivoud",dog discovers over garden,text_decryption,monoalphabetic_substitution,synthetic_v3,This is a letter-substitution cipher. Recover each ciphertext letter from the examples: 'o' decrypts to 'd' (seen in 'pzu wthoud otw ksdoe' -> 'the golden dog finds'). 't' decrypts to 'o' (seen in 'pzu wthoud otw ksdoe' -> 'the golden dog finds'). 'w' decrypts to 'g' (seen in 'pzu wthoud otw ksdoe' -> 'the golden dog finds'). 's' decrypts to 'i' (seen in 'pzu wthoud otw ksdoe' -> 'the golden dog finds'). 'e' decrypts to 's' (seen in 'pzu wthoud otw ksdoe' -> 'the golden dog finds'). 'x' decrypts to 'c' (seen in 'yjuud osextluve gsvvtv' -> 'queen discovers mirror'). 'l' decrypts to 'v' (seen in 'yjuud osextluve gsvvtv' -> 'queen discovers mirror'). 'u' decrypts to 'e' (seen in 'pzu wthoud otw ksdoe' -> 'the golden dog finds'). 'v' decrypts to 'r' (seen in 'yjuud osextluve gsvvtv' -> 'queen discovers mirror'). 'i' decrypts to 'a' (seen in 'nsvo ovire wivoud' -> 'bird draws garden'). 'd' decrypts to 'n' (seen in 'pzu wthoud otw ksdoe' -> 'the golden dog finds'). Decrypting 'otw osextluve tluv wivoud' letter by letter gives 'dog discovers over garden'.,true
synthetic_v3_bit_001471,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
11001101 -> 10100110
01101010 -> 00000001
00011101 -> 01110110
01111011 -> 00010000
01011100 -> 00110111
00010101 -> 01111110
11100001 -> 10001010
01100111 -> 00001100
00100111 -> 01001100
11000111 -> 10101100
00011110 -> 01110101

Now, determine the output for: 11110101",10011110,bit_manipulation,xor_6b,synthetic_v3,"Check whether each output is the input XOR a fixed 8-bit mask. From the first example, 11001101 XOR 10100110 = 01101011, so the candidate mask is 01101011. Verify on the next example: 01101010 XOR 01101011 = 00000001, which matches the given output 00000001. The rule is: XOR with 01101011. Apply to the query: 11110101 XOR 01101011 = 10011110.",true
synthetic_v3_equ_001471,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
50""67 = 26
91+79 = 39
10@29 = 02
40|86 = 46
69'52 = 5269
85|66 = 21
Now, determine the result for: 34@20",36,equation_symbol_transformation,numeric_operator_rules,synthetic_v3,"Each operator symbol encodes its own two-digit rule. The query uses '@'. From the example '10@29 = 02', the rule for '@' is to cross-add mod 10: (a+d)%10 then (b+c)%10: (1+9)%10=0 and (0+2)%10=2, which gives 02 as shown. Apply it to '34@20' with a=3, b=4, c=2, d=0: (3+0)%10=3 and (4+2)%10=6, so the result is '36'.",true
synthetic_v3_gra_001471,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 2.0s, distance = 9.54 m
For t = 3.8s, distance = 34.44 m
For t = 2.6s, distance = 16.12 m
For t = 3.70s, distance = 32.65 m
For t = 3.50s, distance = 29.22 m
For t = 5.32s, distance = 67.50 m
For t = 1.1s, distance = 2.89 m
For t = 1.9s, distance = 8.61 m
Now, determine the falling distance for t = 0.79s given d = 0.5*g*t^2.",1.49,gravity_formula,gravity_constant,synthetic_v3,"The rule is d = 0.5*g*t^2 with a hidden g. From the example t=2.0s, d=9.54 m: g = 2*9.54/2.0^2 = 4.77. Apply to t=0.79s: d = 0.5*4.77*0.79^2 = 1.49.",true
synthetic_v3_tex_001471,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
iwx yonxvi whiixj bjhsy -> the silent hatter draws
iwx adnbxv yilbxvi jxhby -> the golden student reads
zdlyx rdnndsy zhu -> mouse follows map
iwx zhaofhn yilbxvi ozhaovxy -> the magical student imagines
bjhadv ozhaovxy udiodv -> dragon imagines potion
Now, decrypt the following text: iwx yilbxvi rdnndsy iwx zhaofhn udiodv",the student follows the magical potion,text_decryption,monoalphabetic_substitution,synthetic_v3,This is a letter-substitution cipher. Recover each ciphertext letter from the examples: 'i' decrypts to 't' (seen in 'iwx yonxvi whiixj bjhsy' -> 'the silent hatter draws'). 'w' decrypts to 'h' (seen in 'iwx yonxvi whiixj bjhsy' -> 'the silent hatter draws'). 'x' decrypts to 'e' (seen in 'iwx yonxvi whiixj bjhsy' -> 'the silent hatter draws'). 'y' decrypts to 's' (seen in 'iwx yonxvi whiixj bjhsy' -> 'the silent hatter draws'). 'l' decrypts to 'u' (seen in 'iwx adnbxv yilbxvi jxhby' -> 'the golden student reads'). 'b' decrypts to 'd' (seen in 'iwx yonxvi whiixj bjhsy' -> 'the silent hatter draws'). 'v' decrypts to 'n' (seen in 'iwx yonxvi whiixj bjhsy' -> 'the silent hatter draws'). 'r' decrypts to 'f' (seen in 'zdlyx rdnndsy zhu' -> 'mouse follows map'). 'd' decrypts to 'o' (seen in 'iwx adnbxv yilbxvi jxhby' -> 'the golden student reads'). 'n' decrypts to 'l' (seen in 'iwx yonxvi whiixj bjhsy' -> 'the silent hatter draws'). 's' decrypts to 'w' (seen in 'iwx yonxvi whiixj bjhsy' -> 'the silent hatter draws'). 'z' decrypts to 'm' (seen in 'zdlyx rdnndsy zhu' -> 'mouse follows map'). 'h' decrypts to 'a' (seen in 'iwx yonxvi whiixj bjhsy' -> 'the silent hatter draws'). 'a' decrypts to 'g' (seen in 'iwx adnbxv yilbxvi jxhby' -> 'the golden student reads'). 'o' decrypts to 'i' (seen in 'iwx yonxvi whiixj bjhsy' -> 'the silent hatter draws'). 'f' decrypts to 'c' (seen in 'iwx zhaofhn yilbxvi ozhaovxy' -> 'the magical student imagines'). 'u' decrypts to 'p' (seen in 'zdlyx rdnndsy zhu' -> 'mouse follows map'). Decrypting 'iwx yilbxvi rdnndsy iwx zhaofhn udiodv' letter by letter gives 'the student follows the magical potion'.,true
synthetic_v3_bit_001472,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
00011101 -> 10110100
11010001 -> 01111000
11010010 -> 01111011
00001111 -> 10100110
10001010 -> 00100011
00000010 -> 10101011
00100100 -> 10001101
10101011 -> 00000010
00110011 -> 10011010
10000101 -> 00101100

Now, determine the output for: 01111111",11010110,bit_manipulation,xor_a9,synthetic_v3,"Check whether each output is the input XOR a fixed 8-bit mask. From the first example, 00011101 XOR 10110100 = 10101001, so the candidate mask is 10101001. Verify on the next example: 11010001 XOR 10101001 = 01111000, which matches the given output 01111000. The rule is: XOR with 10101001. Apply to the query: 01111111 XOR 10101001 = 11010110.",true
synthetic_v3_equ_001472,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
62+44 = 06
77*25 = 52
90+37 = 63
42""35 = 11
13+64 = 59
82@60 = 6082
42-52 = 94
44-55 = 99
Now, determine the result for: 99""90",90,equation_symbol_transformation,numeric_operator_rules,synthetic_v3,"Each operator symbol encodes its own two-digit rule. The query uses '""'. From the example '42""35 = 11', the rule for '""' is to outer/inner absolute difference: |a-d| then |b-c|: |4-5|=1 and |2-3|=1, which gives 11 as shown. Apply it to '99""90' with a=9, b=9, c=9, d=0: |9-0|=9 and |9-9|=0, so the result is '90'.",true
synthetic_v3_gra_001472,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 2.0s, distance = 38.86 m
For t = 5.50s, distance = 293.88 m
For t = 0.75s, distance = 5.46 m
For t = 4.27s, distance = 177.13 m
For t = 0.80s, distance = 6.22 m
For t = 1.9s, distance = 35.07 m
For t = 5.62s, distance = 306.84 m
Now, determine the falling distance for t = 2.14s given d = 0.5*g*t^2.",44.49,gravity_formula,gravity_constant,synthetic_v3,"The rule is d = 0.5*g*t^2 with a hidden g. From the example t=2.0s, d=38.86 m: g = 2*38.86/2.0^2 = 19.43. Apply to t=2.14s: d = 0.5*19.43*2.14^2 = 44.49.",true
synthetic_v3_tex_001472,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
nuw ghftun dhfzxwqq efqxpiwhq -> the bright princess discovers
opyqw afzeq dpnfpz -> mouse finds potion
xkn pdwzq qwxhwn -> cat opens secret
ehktpz foktfzwq xkqncw -> dragon imagines castle
nuw ehktpz xukqwq nuw qfcwzn hfiwh -> the dragon chases the silent river
Now, decrypt the following text: dhfzxwqq afzeq qwxhwn",princess finds secret,text_decryption,monoalphabetic_substitution,synthetic_v3,This is a letter-substitution cipher. Recover each ciphertext letter from the examples: 'd' decrypts to 'p' (seen in 'nuw ghftun dhfzxwqq efqxpiwhq' -> 'the bright princess discovers'). 'h' decrypts to 'r' (seen in 'nuw ghftun dhfzxwqq efqxpiwhq' -> 'the bright princess discovers'). 'f' decrypts to 'i' (seen in 'nuw ghftun dhfzxwqq efqxpiwhq' -> 'the bright princess discovers'). 'z' decrypts to 'n' (seen in 'nuw ghftun dhfzxwqq efqxpiwhq' -> 'the bright princess discovers'). 'x' decrypts to 'c' (seen in 'nuw ghftun dhfzxwqq efqxpiwhq' -> 'the bright princess discovers'). 'w' decrypts to 'e' (seen in 'nuw ghftun dhfzxwqq efqxpiwhq' -> 'the bright princess discovers'). 'q' decrypts to 's' (seen in 'nuw ghftun dhfzxwqq efqxpiwhq' -> 'the bright princess discovers'). 'a' decrypts to 'f' (seen in 'opyqw afzeq dpnfpz' -> 'mouse finds potion'). 'e' decrypts to 'd' (seen in 'nuw ghftun dhfzxwqq efqxpiwhq' -> 'the bright princess discovers'). 'n' decrypts to 't' (seen in 'nuw ghftun dhfzxwqq efqxpiwhq' -> 'the bright princess discovers'). Decrypting 'dhfzxwqq afzeq qwxhwn' letter by letter gives 'princess finds secret'.,true
synthetic_v3_bit_001473,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
10001110 -> 01100100
00100001 -> 11001011
11011110 -> 00110100
10010011 -> 01111001
11110011 -> 00011001
10010000 -> 01111010
11110001 -> 00011011
10001000 -> 01100010
11010101 -> 00111111
01001000 -> 10100010
00000010 -> 11101000
00010111 -> 11111101
00111000 -> 11010010

Now, determine the output for: 01101011",10000001,bit_manipulation,xor_ea,synthetic_v3,"Check whether each output is the input XOR a fixed 8-bit mask. From the first example, 10001110 XOR 01100100 = 11101010, so the candidate mask is 11101010. Verify on the next example: 00100001 XOR 11101010 = 11001011, which matches the given output 11001011. The rule is: XOR with 11101010. Apply to the query: 01101011 XOR 11101010 = 10000001.",true
synthetic_v3_equ_001473,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
19@96 = 94
41'52 = 24
68@45 = 40
63)39 = 56
78)87 = 46
77)16 = 38
17)96 = 76
Now, determine the result for: 84'30",81,equation_symbol_transformation,numeric_operator_rules,synthetic_v3,"Each operator symbol encodes its own two-digit rule. The query uses '''. From the example '41'52 = 24', the rule for ''' is to outer/inner absolute difference: |a-d| then |b-c|: |4-2|=2 and |1-5|=4, which gives 24 as shown. Apply it to '84'30' with a=8, b=4, c=3, d=0: |8-0|=8 and |4-3|=1, so the result is '81'.",true
synthetic_v3_gra_001473,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 1.00s, distance = 6.92 m
For t = 3.81s, distance = 100.52 m
For t = 1.36s, distance = 12.81 m
For t = 1.14s, distance = 9.00 m
For t = 2.68s, distance = 49.74 m
For t = 1.33s, distance = 12.25 m
Now, determine the falling distance for t = 4.8s given d = 0.5*g*t^2.",159.55,gravity_formula,gravity_constant,synthetic_v3,"The rule is d = 0.5*g*t^2 with a hidden g. From the example t=1.00s, d=6.92 m: g = 2*6.92/1.00^2 = 13.85. Apply to t=4.8s: d = 0.5*13.85*4.8^2 = 159.55.",true
